data,regione,classe_incidenza
20-04-19,Sicilia,0.01-1
20-04-21,Sicilia,0.01-1
20-04-22,Sicilia,0.01-1
20-04-23,Sicilia,0.01-1
20-04-24,Sicilia,0.01-1
20-04-25,Sicilia,0.01-1
20-04-26,Sicilia,0.01-1
20-04-27,Sicilia,0.01-1
20-04-28,Sicilia,0.01-1
20-04-29,Sicilia,0.01-1
20-04-30,Sicilia,0.01-1
20-05-01,Sicilia,0.01-1
20-05-02,Sicilia,0.01-1
20-05-03,Sicilia,0.01-1
20-05-04,Sicilia,0.01-1
20-05-05,Sicilia,0.01-1
20-05-06,Sicilia,0.01-1
20-05-07,Sicilia,0.01-1
20-05-08,Sicilia,0.01-1
20-05-09,Sicilia,0.01-1
20-05-10,Sicilia,0.01-1
20-05-11,Sicilia,0.01-1
20-05-12,Sicilia,0.01-1
20-05-13,Sicilia,0.01-1
20-05-14,Sicilia,0.01-1
20-05-15,Sicilia,0.01-1
20-05-16,Sicilia,0.01-1
20-05-17,Sicilia,0.01-1
20-05-18,Sicilia,0.01-1
20-05-19,Sicilia,0.01-1
20-05-20,Sicilia,0.01-1
20-05-22,Sicilia,0.01-1
20-05-23,Sicilia,0.01-1
20-05-25,Sicilia,0.01-1
20-05-26,Sicilia,0.01-1
20-05-27,Sicilia,0.01-1
20-05-28,Sicilia,0.01-1
20-05-29,Sicilia,0.01-1
20-05-30,Sicilia,0.01-1
20-05-31,Sicilia,0.01-1
20-06-01,Sicilia,0.01-1
20-06-02,Sicilia,0.01-1
20-06-03,Sicilia,0.01-1
20-06-04,Sicilia,0.01-1
20-06-05,Sicilia,0.01-1
20-06-06,Sicilia,0.01-1
20-06-08,Sicilia,0.01-1
20-06-09,Sicilia,0.01-1
20-06-10,Sicilia,0.01-1
20-06-11,Sicilia,0.01-1
20-06-12,Sicilia,0.01-1
20-06-13,Sicilia,0.01-1
20-06-15,Sicilia,0.01-1
20-06-16,Sicilia,0.01-1
20-06-17,Sicilia,0.01-1
20-06-18,Sicilia,0.01-1
20-06-19,Sicilia,0.01-1
20-06-20,Sicilia,0.01-1
20-06-21,Sicilia,0.01-1
20-06-22,Sicilia,0.01-1
20-06-23,Sicilia,0.01-1
20-06-24,Sicilia,0.01-1
20-06-25,Sicilia,0.01-1
20-06-26,Sicilia,0.01-1
20-06-29,Sicilia,0.01-1
20-06-30,Sicilia,0.01-1
20-07-01,Sicilia,0.01-1
20-07-02,Sicilia,0.01-1
20-07-03,Sicilia,0.01-1
20-07-04,Sicilia,0.01-1
20-07-06,Sicilia,0.01-1
20-07-07,Sicilia,0.01-1
20-07-08,Sicilia,0.01-1
20-07-10,Sicilia,0.01-1
20-07-12,Sicilia,0.01-1
20-07-13,Sicilia,0.01-1
20-07-15,Sicilia,0.01-1
20-07-16,Sicilia,0.01-1
20-07-17,Sicilia,0.01-1
20-07-19,Sicilia,0.01-1
20-07-20,Sicilia,0.01-1
20-07-21,Sicilia,0.01-1
20-07-22,Sicilia,0.01-1
20-07-23,Sicilia,0.01-1
20-07-24,Sicilia,0.01-1
20-07-25,Sicilia,0.01-1
20-07-26,Sicilia,0.01-1
20-07-27,Sicilia,0.01-1
20-07-28,Sicilia,0.01-1
20-07-29,Sicilia,0.01-1
20-07-30,Sicilia,0.01-1
20-07-31,Sicilia,0.01-1
20-08-01,Sicilia,0.01-1
20-08-02,Sicilia,0.01-1
20-08-03,Sicilia,0.01-1
20-08-04,Sicilia,0.01-1
20-08-05,Sicilia,0.01-1
20-08-06,Sicilia,0.01-1
20-08-08,Sicilia,0.01-1
20-08-09,Sicilia,0.01-1
20-08-10,Sicilia,0.01-1
20-08-11,Sicilia,0.01-1
20-08-13,Sicilia,0.01-1
20-08-14,Sicilia,0.01-1
20-08-15,Sicilia,0.01-1
20-03-01,Sardegna,0.01-1
20-03-03,Sardegna,0.01-1
20-03-04,Sardegna,0.01-1
20-03-05,Sardegna,0.01-1
20-03-06,Sardegna,0.01-1
20-03-07,Sardegna,0.01-1
20-03-08,Sardegna,0.01-1
20-03-09,Sardegna,0.01-1
20-03-10,Sardegna,0.01-1
20-03-11,Sardegna,0.01-1
20-03-12,Sardegna,0.01-1
20-03-13,Sardegna,0.01-1
20-03-17,Sardegna,0.01-1
20-03-24,Sardegna,0.01-1
20-04-05,Sardegna,0.01-1
20-04-11,Sardegna,0.01-1
20-04-12,Sardegna,0.01-1
20-04-13,Sardegna,0.01-1
20-04-14,Sardegna,0.01-1
20-04-15,Sardegna,0.01-1
20-04-17,Sardegna,0.01-1
20-04-18,Sardegna,0.01-1
20-04-19,Sardegna,0.01-1
20-04-20,Sardegna,0.01-1
20-04-21,Sardegna,0.01-1
20-04-22,Sardegna,0.01-1
20-04-23,Sardegna,0.01-1
20-04-24,Sardegna,0.01-1
20-04-25,Sardegna,0.01-1
20-04-26,Sardegna,0.01-1
20-04-27,Sardegna,0.01-1
20-04-28,Sardegna,0.01-1
20-04-29,Sardegna,0.01-1
20-04-30,Sardegna,0.01-1
20-05-01,Sardegna,0.01-1
20-05-02,Sardegna,0.01-1
20-05-03,Sardegna,0.01-1
20-05-04,Sardegna,0.01-1
20-05-05,Sardegna,0.01-1
20-05-06,Sardegna,0.01-1
20-05-07,Sardegna,0.01-1
20-05-08,Sardegna,0.01-1
20-05-09,Sardegna,0.01-1
20-05-10,Sardegna,0.01-1
20-05-11,Sardegna,0.01-1
20-05-12,Sardegna,0.01-1
20-05-13,Sardegna,0.01-1
20-05-14,Sardegna,0.01-1
20-05-18,Sardegna,0.01-1
20-05-20,Sardegna,0.01-1
20-05-22,Sardegna,0.01-1
20-05-25,Sardegna,0.01-1
20-05-27,Sardegna,0.01-1
20-05-30,Sardegna,0.01-1
20-06-04,Sardegna,0.01-1
20-06-05,Sardegna,0.01-1
20-06-08,Sardegna,0.01-1
20-06-10,Sardegna,0.01-1
20-06-15,Sardegna,0.01-1
20-06-16,Sardegna,0.01-1
20-06-18,Sardegna,0.01-1
20-06-22,Sardegna,0.01-1
20-06-23,Sardegna,0.01-1
20-06-26,Sardegna,0.01-1
20-06-27,Sardegna,0.01-1
20-06-29,Sardegna,0.01-1
20-07-01,Sardegna,0.01-1
20-07-04,Sardegna,0.01-1
20-07-07,Sardegna,0.01-1
20-07-09,Sardegna,0.01-1
20-07-13,Sardegna,0.01-1
20-07-14,Sardegna,0.01-1
20-07-15,Sardegna,0.01-1
20-07-17,Sardegna,0.01-1
20-07-18,Sardegna,0.01-1
20-07-21,Sardegna,0.01-1
20-07-22,Sardegna,0.01-1
20-07-23,Sardegna,0.01-1
20-07-25,Sardegna,0.01-1
20-07-27,Sardegna,0.01-1
20-07-28,Sardegna,0.01-1
20-07-29,Sardegna,0.01-1
20-07-30,Sardegna,0.01-1
20-07-31,Sardegna,0.01-1
20-08-01,Sardegna,0.01-1
20-08-03,Sardegna,0.01-1
20-08-04,Sardegna,0.01-1
20-08-05,Sardegna,0.01-1
20-08-08,Sardegna,0.01-1
20-08-09,Sardegna,0.01-1
20-08-10,Sardegna,0.01-1
20-08-11,Sardegna,0.01-1
20-08-12,Sardegna,0.01-1
20-08-13,Sardegna,0.01-1
20-08-14,Sardegna,0.01-1
20-08-15,Sardegna,0.01-1
20-03-06,Piemonte,1.01-5
20-03-07,Piemonte,1.01-5
20-03-08,Piemonte,1.01-5
20-03-09,Piemonte,1.01-5
20-03-10,Piemonte,1.01-5
20-03-11,Piemonte,1.01-5
20-03-15,Piemonte,1.01-5
20-05-03,Piemonte,1.01-5
20-05-04,Piemonte,1.01-5
20-05-05,Piemonte,1.01-5
20-05-07,Piemonte,1.01-5
20-05-08,Piemonte,1.01-5
20-05-09,Piemonte,1.01-5
20-05-10,Piemonte,1.01-5
20-05-11,Piemonte,1.01-5
20-05-12,Piemonte,1.01-5
20-05-13,Piemonte,1.01-5
20-05-14,Piemonte,1.01-5
20-05-15,Piemonte,1.01-5
20-05-16,Piemonte,1.01-5
20-05-17,Piemonte,1.01-5
20-05-18,Piemonte,1.01-5
20-05-19,Piemonte,1.01-5
20-05-20,Piemonte,1.01-5
20-05-21,Piemonte,1.01-5
20-05-22,Piemonte,1.01-5
20-05-23,Piemonte,1.01-5
20-05-25,Piemonte,1.01-5
20-05-26,Piemonte,1.01-5
20-05-27,Piemonte,1.01-5
20-05-28,Piemonte,1.01-5
20-05-29,Piemonte,1.01-5
20-05-30,Piemonte,1.01-5
20-06-01,Piemonte,1.01-5
20-03-04,Valle Aosta,1.01-5
20-03-05,Valle Aosta,1.01-5
20-03-07,Valle Aosta,1.01-5
20-03-09,Valle Aosta,1.01-5
20-03-10,Valle Aosta,1.01-5
20-03-11,Valle Aosta,1.01-5
20-03-24,Valle Aosta,1.01-5
20-04-19,Valle Aosta,1.01-5
20-04-21,Valle Aosta,1.01-5
20-04-23,Valle Aosta,1.01-5
20-04-24,Valle Aosta,1.01-5
20-04-25,Valle Aosta,1.01-5
20-04-26,Valle Aosta,1.01-5
20-04-27,Valle Aosta,1.01-5
20-04-28,Valle Aosta,1.01-5
20-04-29,Valle Aosta,1.01-5
20-04-30,Valle Aosta,1.01-5
20-05-01,Valle Aosta,1.01-5
20-05-02,Valle Aosta,1.01-5
20-05-03,Valle Aosta,1.01-5
20-05-04,Valle Aosta,1.01-5
20-05-05,Valle Aosta,1.01-5
20-05-07,Valle Aosta,1.01-5
20-05-08,Valle Aosta,1.01-5
20-05-09,Valle Aosta,1.01-5
20-05-12,Valle Aosta,1.01-5
20-05-13,Valle Aosta,1.01-5
20-05-15,Valle Aosta,1.01-5
20-05-19,Valle Aosta,1.01-5
20-05-23,Valle Aosta,1.01-5
20-05-30,Valle Aosta,1.01-5
20-06-05,Valle Aosta,1.01-5
20-06-19,Valle Aosta,1.01-5
20-07-28,Valle Aosta,1.01-5
20-08-06,Valle Aosta,1.01-5
20-02-26,Lombardia,1.01-5
20-02-27,Lombardia,1.01-5
20-02-28,Lombardia,1.01-5
20-02-29,Lombardia,1.01-5
20-03-01,Lombardia,1.01-5
20-03-02,Lombardia,1.01-5
20-03-03,Lombardia,1.01-5
20-04-19,Lombardia,1.01-5
20-04-25,Lombardia,1.01-5
20-04-26,Lombardia,1.01-5
20-05-01,Lombardia,1.01-5
20-05-02,Lombardia,1.01-5
20-05-03,Lombardia,1.01-5
20-05-09,Lombardia,1.01-5
20-05-11,Lombardia,1.01-5
20-05-12,Lombardia,1.01-5
20-05-13,Lombardia,1.01-5
20-05-14,Lombardia,1.01-5
20-05-15,Lombardia,1.01-5
20-05-16,Lombardia,1.01-5
20-05-18,Lombardia,1.01-5
20-05-19,Lombardia,1.01-5
20-05-20,Lombardia,1.01-5
20-05-21,Lombardia,1.01-5
20-05-22,Lombardia,1.01-5
20-05-23,Lombardia,1.01-5
20-05-25,Lombardia,1.01-5
20-05-26,Lombardia,1.01-5
20-05-27,Lombardia,1.01-5
20-05-28,Lombardia,1.01-5
20-05-29,Lombardia,1.01-5
20-05-30,Lombardia,1.01-5
20-06-01,Lombardia,1.01-5
20-06-03,Lombardia,1.01-5
20-06-04,Lombardia,1.01-5
20-06-05,Lombardia,1.01-5
20-06-06,Lombardia,1.01-5
20-06-08,Lombardia,1.01-5
20-06-09,Lombardia,1.01-5
20-06-10,Lombardia,1.01-5
20-06-11,Lombardia,1.01-5
20-06-12,Lombardia,1.01-5
20-06-13,Lombardia,1.01-5
20-06-15,Lombardia,1.01-5
20-06-16,Lombardia,1.01-5
20-06-17,Lombardia,1.01-5
20-06-18,Lombardia,1.01-5
20-06-19,Lombardia,1.01-5
20-06-22,Lombardia,1.01-5
20-06-23,Lombardia,1.01-5
20-06-24,Lombardia,1.01-5
20-06-26,Lombardia,1.01-5
20-06-29,Lombardia,1.01-5
20-07-01,Lombardia,1.01-5
20-07-02,Lombardia,1.01-5
20-07-03,Lombardia,1.01-5
20-07-06,Lombardia,1.01-5
20-07-08,Lombardia,1.01-5
20-07-10,Lombardia,1.01-5
20-08-03,Lombardia,1.01-5
20-03-07,PA Bolzano,1.01-5
20-03-08,PA Bolzano,1.01-5
20-03-09,PA Bolzano,1.01-5
20-03-10,PA Bolzano,1.01-5
20-03-12,PA Bolzano,1.01-5
20-03-14,PA Bolzano,1.01-5
20-04-12,PA Bolzano,1.01-5
20-04-18,PA Bolzano,1.01-5
20-04-19,PA Bolzano,1.01-5
20-04-20,PA Bolzano,1.01-5
20-04-21,PA Bolzano,1.01-5
20-04-22,PA Bolzano,1.01-5
20-04-23,PA Bolzano,1.01-5
20-04-24,PA Bolzano,1.01-5
20-04-25,PA Bolzano,1.01-5
20-04-26,PA Bolzano,1.01-5
20-04-27,PA Bolzano,1.01-5
20-04-28,PA Bolzano,1.01-5
20-04-30,PA Bolzano,1.01-5
20-05-05,PA Bolzano,1.01-5
20-05-07,PA Bolzano,1.01-5
20-05-15,PA Bolzano,1.01-5
20-06-20,PA Bolzano,1.01-5
20-07-08,PA Bolzano,1.01-5
20-07-12,PA Bolzano,1.01-5
20-07-27,PA Bolzano,1.01-5
20-07-28,PA Bolzano,1.01-5
20-07-29,PA Bolzano,1.01-5
20-07-30,PA Bolzano,1.01-5
20-07-31,PA Bolzano,1.01-5
20-08-03,PA Bolzano,1.01-5
20-08-04,PA Bolzano,1.01-5
20-08-05,PA Bolzano,1.01-5
20-08-07,PA Bolzano,1.01-5
20-08-12,PA Bolzano,1.01-5
20-08-14,PA Bolzano,1.01-5
20-03-07,PA Trento,1.01-5
20-03-08,PA Trento,1.01-5
20-03-09,PA Trento,1.01-5
20-03-10,PA Trento,1.01-5
20-04-12,PA Trento,1.01-5
20-04-18,PA Trento,1.01-5
20-04-19,PA Trento,1.01-5
20-04-29,PA Trento,1.01-5
20-05-09,PA Trento,1.01-5
20-05-10,PA Trento,1.01-5
20-05-12,PA Trento,1.01-5
20-05-13,PA Trento,1.01-5
20-05-14,PA Trento,1.01-5
20-05-16,PA Trento,1.01-5
20-05-18,PA Trento,1.01-5
20-05-19,PA Trento,1.01-5
20-05-20,PA Trento,1.01-5
20-05-22,PA Trento,1.01-5
20-05-25,PA Trento,1.01-5
20-05-26,PA Trento,1.01-5
20-06-30,PA Trento,1.01-5
20-07-21,PA Trento,1.01-5
20-07-22,PA Trento,1.01-5
20-07-23,PA Trento,1.01-5
20-07-24,PA Trento,1.01-5
20-02-27,Veneto,1.01-5
20-03-04,Veneto,1.01-5
20-03-05,Veneto,1.01-5
20-03-06,Veneto,1.01-5
20-03-07,Veneto,1.01-5
20-03-08,Veneto,1.01-5
20-03-09,Veneto,1.01-5
20-03-10,Veneto,1.01-5
20-03-11,Veneto,1.01-5
20-03-12,Veneto,1.01-5
20-03-15,Veneto,1.01-5
20-04-11,Veneto,1.01-5
20-04-12,Veneto,1.01-5
20-04-13,Veneto,1.01-5
20-04-19,Veneto,1.01-5
20-04-20,Veneto,1.01-5
20-04-22,Veneto,1.01-5
20-04-23,Veneto,1.01-5
20-04-24,Veneto,1.01-5
20-04-25,Veneto,1.01-5
20-04-26,Veneto,1.01-5
20-04-27,Veneto,1.01-5
20-04-28,Veneto,1.01-5
20-04-29,Veneto,1.01-5
20-04-30,Veneto,1.01-5
20-05-01,Veneto,1.01-5
20-05-02,Veneto,1.01-5
20-05-04,Veneto,1.01-5
20-05-05,Veneto,1.01-5
20-05-06,Veneto,1.01-5
20-05-07,Veneto,1.01-5
20-05-08,Veneto,1.01-5
20-07-14,Veneto,1.01-5
20-07-29,Veneto,1.01-5
20-07-31,Veneto,1.01-5
20-08-04,Veneto,1.01-5
20-08-05,Veneto,1.01-5
20-08-06,Veneto,1.01-5
20-08-07,Veneto,1.01-5
20-08-10,Veneto,1.01-5
20-08-11,Veneto,1.01-5
20-08-12,Veneto,1.01-5
20-08-13,Veneto,1.01-5
20-08-14,Veneto,1.01-5
20-03-07,Friuli,1.01-5
20-03-08,Friuli,1.01-5
20-03-09,Friuli,1.01-5
20-03-10,Friuli,1.01-5
20-03-12,Friuli,1.01-5
20-03-14,Friuli,1.01-5
20-03-15,Friuli,1.01-5
20-03-16,Friuli,1.01-5
20-03-22,Friuli,1.01-5
20-03-29,Friuli,1.01-5
20-04-03,Friuli,1.01-5
20-04-04,Friuli,1.01-5
20-04-05,Friuli,1.01-5
20-04-07,Friuli,1.01-5
20-04-08,Friuli,1.01-5
20-04-09,Friuli,1.01-5
20-04-11,Friuli,1.01-5
20-04-12,Friuli,1.01-5
20-04-13,Friuli,1.01-5
20-04-15,Friuli,1.01-5
20-04-16,Friuli,1.01-5
20-04-17,Friuli,1.01-5
20-04-18,Friuli,1.01-5
20-04-19,Friuli,1.01-5
20-04-20,Friuli,1.01-5
20-04-21,Friuli,1.01-5
20-04-22,Friuli,1.01-5
20-04-23,Friuli,1.01-5
20-04-24,Friuli,1.01-5
20-04-25,Friuli,1.01-5
20-04-27,Friuli,1.01-5
20-04-30,Friuli,1.01-5
20-05-05,Friuli,1.01-5
20-05-07,Friuli,1.01-5
20-05-08,Friuli,1.01-5
20-05-11,Friuli,1.01-5
20-05-25,Friuli,1.01-5
20-07-29,Friuli,1.01-5
20-02-26,Liguria,1.01-5
20-02-28,Liguria,1.01-5
20-03-06,Liguria,1.01-5
20-03-07,Liguria,1.01-5
20-03-08,Liguria,1.01-5
20-03-09,Liguria,1.01-5
20-03-10,Liguria,1.01-5
20-03-14,Liguria,1.01-5
20-05-02,Liguria,1.01-5
20-05-03,Liguria,1.01-5
20-05-06,Liguria,1.01-5
20-05-07,Liguria,1.01-5
20-05-09,Liguria,1.01-5
20-05-10,Liguria,1.01-5
20-05-11,Liguria,1.01-5
20-05-13,Liguria,1.01-5
20-05-15,Liguria,1.01-5
20-05-16,Liguria,1.01-5
20-05-17,Liguria,1.01-5
20-05-18,Liguria,1.01-5
20-05-19,Liguria,1.01-5
20-05-20,Liguria,1.01-5
20-05-21,Liguria,1.01-5
20-05-22,Liguria,1.01-5
20-05-23,Liguria,1.01-5
20-05-24,Liguria,1.01-5
20-05-25,Liguria,1.01-5
20-05-26,Liguria,1.01-5
20-05-27,Liguria,1.01-5
20-05-28,Liguria,1.01-5
20-05-29,Liguria,1.01-5
20-06-01,Liguria,1.01-5
20-06-03,Liguria,1.01-5
20-06-04,Liguria,1.01-5
20-07-18,Liguria,1.01-5
20-07-20,Liguria,1.01-5
20-08-10,Liguria,1.01-5
20-08-11,Liguria,1.01-5
20-08-12,Liguria,1.01-5
20-08-13,Liguria,1.01-5
20-02-26,Emilia,1.01-5
20-02-28,Emilia,1.01-5
20-02-29,Emilia,1.01-5
20-03-01,Emilia,1.01-5
20-03-02,Emilia,1.01-5
20-03-03,Emilia,1.01-5
20-03-04,Emilia,1.01-5
20-03-06,Emilia,1.01-5
20-03-07,Emilia,1.01-5
20-03-08,Emilia,1.01-5
20-04-12,Emilia,1.01-5
20-04-19,Emilia,1.01-5
20-04-23,Emilia,1.01-5
20-04-25,Emilia,1.01-5
20-04-26,Emilia,1.01-5
20-04-27,Emilia,1.01-5
20-04-28,Emilia,1.01-5
20-04-29,Emilia,1.01-5
20-04-30,Emilia,1.01-5
20-05-01,Emilia,1.01-5
20-05-02,Emilia,1.01-5
20-05-03,Emilia,1.01-5
20-05-04,Emilia,1.01-5
20-05-05,Emilia,1.01-5
20-05-06,Emilia,1.01-5
20-05-07,Emilia,1.01-5
20-05-08,Emilia,1.01-5
20-05-09,Emilia,1.01-5
20-05-11,Emilia,1.01-5
20-05-12,Emilia,1.01-5
20-05-13,Emilia,1.01-5
20-05-14,Emilia,1.01-5
20-05-15,Emilia,1.01-5
20-05-16,Emilia,1.01-5
20-05-18,Emilia,1.01-5
20-05-20,Emilia,1.01-5
20-05-21,Emilia,1.01-5
20-05-26,Emilia,1.01-5
20-06-22,Emilia,1.01-5
20-07-06,Emilia,1.01-5
20-07-08,Emilia,1.01-5
20-07-10,Emilia,1.01-5
20-07-15,Emilia,1.01-5
20-07-17,Emilia,1.01-5
20-07-20,Emilia,1.01-5
20-07-22,Emilia,1.01-5
20-07-24,Emilia,1.01-5
20-07-30,Emilia,1.01-5
20-08-03,Emilia,1.01-5
20-08-04,Emilia,1.01-5
20-08-06,Emilia,1.01-5
20-08-07,Emilia,1.01-5
20-08-10,Emilia,1.01-5
20-08-12,Emilia,1.01-5
20-08-13,Emilia,1.01-5
20-03-07,Toscana,1.01-5
20-03-08,Toscana,1.01-5
20-03-09,Toscana,1.01-5
20-03-10,Toscana,1.01-5
20-03-11,Toscana,1.01-5
20-03-12,Toscana,1.01-5
20-03-13,Toscana,1.01-5
20-03-14,Toscana,1.01-5
20-03-15,Toscana,1.01-5
20-03-16,Toscana,1.01-5
20-03-22,Toscana,1.01-5
20-04-04,Toscana,1.01-5
20-04-05,Toscana,1.01-5
20-04-06,Toscana,1.01-5
20-04-11,Toscana,1.01-5
20-04-12,Toscana,1.01-5
20-04-13,Toscana,1.01-5
20-04-16,Toscana,1.01-5
20-04-17,Toscana,1.01-5
20-04-18,Toscana,1.01-5
20-04-19,Toscana,1.01-5
20-04-20,Toscana,1.01-5
20-04-21,Toscana,1.01-5
20-04-22,Toscana,1.01-5
20-04-23,Toscana,1.01-5
20-04-24,Toscana,1.01-5
20-04-25,Toscana,1.01-5
20-04-27,Toscana,1.01-5
20-04-28,Toscana,1.01-5
20-04-29,Toscana,1.01-5
20-04-30,Toscana,1.01-5
20-05-05,Toscana,1.01-5
20-08-07,Toscana,1.01-5
20-03-09,Umbria,1.01-5
20-03-10,Umbria,1.01-5
20-03-11,Umbria,1.01-5
20-03-12,Umbria,1.01-5
20-03-13,Umbria,1.01-5
20-03-14,Umbria,1.01-5
20-03-15,Umbria,1.01-5
20-03-17,Umbria,1.01-5
20-03-30,Umbria,1.01-5
20-03-31,Umbria,1.01-5
20-04-01,Umbria,1.01-5
20-04-02,Umbria,1.01-5
20-04-03,Umbria,1.01-5
20-04-04,Umbria,1.01-5
20-04-06,Umbria,1.01-5
20-04-07,Umbria,1.01-5
20-08-07,Umbria,1.01-5
20-08-14,Umbria,1.01-5
20-03-02,Marche,1.01-5
20-03-03,Marche,1.01-5
20-03-04,Marche,1.01-5
20-03-05,Marche,1.01-5
20-03-06,Marche,1.01-5
20-03-07,Marche,1.01-5
20-03-08,Marche,1.01-5
20-03-29,Marche,1.01-5
20-04-05,Marche,1.01-5
20-04-12,Marche,1.01-5
20-04-13,Marche,1.01-5
20-04-16,Marche,1.01-5
20-04-17,Marche,1.01-5
20-04-18,Marche,1.01-5
20-04-20,Marche,1.01-5
20-04-21,Marche,1.01-5
20-04-22,Marche,1.01-5
20-04-23,Marche,1.01-5
20-04-24,Marche,1.01-5
20-04-26,Marche,1.01-5
20-04-27,Marche,1.01-5
20-04-28,Marche,1.01-5
20-04-29,Marche,1.01-5
20-04-30,Marche,1.01-5
20-05-01,Marche,1.01-5
20-05-02,Marche,1.01-5
20-05-03,Marche,1.01-5
20-05-04,Marche,1.01-5
20-05-05,Marche,1.01-5
20-05-06,Marche,1.01-5
20-05-07,Marche,1.01-5
20-05-08,Marche,1.01-5
20-05-13,Marche,1.01-5
20-05-15,Marche,1.01-5
20-07-28,Marche,1.01-5
20-07-29,Marche,1.01-5
20-08-05,Marche,1.01-5
20-08-11,Marche,1.01-5
20-08-12,Marche,1.01-5
20-03-11,Lazio,1.01-5
20-03-12,Lazio,1.01-5
20-03-13,Lazio,1.01-5
20-03-14,Lazio,1.01-5
20-03-15,Lazio,1.01-5
20-03-16,Lazio,1.01-5
20-03-17,Lazio,1.01-5
20-03-18,Lazio,1.01-5
20-03-19,Lazio,1.01-5
20-03-20,Lazio,1.01-5
20-03-21,Lazio,1.01-5
20-03-22,Lazio,1.01-5
20-03-23,Lazio,1.01-5
20-03-24,Lazio,1.01-5
20-03-25,Lazio,1.01-5
20-03-26,Lazio,1.01-5
20-03-27,Lazio,1.01-5
20-03-28,Lazio,1.01-5
20-03-29,Lazio,1.01-5
20-03-30,Lazio,1.01-5
20-03-31,Lazio,1.01-5
20-04-01,Lazio,1.01-5
20-04-02,Lazio,1.01-5
20-04-03,Lazio,1.01-5
20-04-04,Lazio,1.01-5
20-04-05,Lazio,1.01-5
20-04-06,Lazio,1.01-5
20-04-07,Lazio,1.01-5
20-04-08,Lazio,1.01-5
20-04-09,Lazio,1.01-5
20-04-10,Lazio,1.01-5
20-04-11,Lazio,1.01-5
20-04-12,Lazio,1.01-5
20-04-13,Lazio,1.01-5
20-04-14,Lazio,1.01-5
20-04-15,Lazio,1.01-5
20-04-16,Lazio,1.01-5
20-04-17,Lazio,1.01-5
20-04-18,Lazio,1.01-5
20-04-22,Lazio,1.01-5
20-04-24,Lazio,1.01-5
20-04-25,Lazio,1.01-5
20-03-09,Abruzzo,1.01-5
20-03-10,Abruzzo,1.01-5
20-03-11,Abruzzo,1.01-5
20-03-12,Abruzzo,1.01-5
20-03-13,Abruzzo,1.01-5
20-03-14,Abruzzo,1.01-5
20-03-15,Abruzzo,1.01-5
20-03-16,Abruzzo,1.01-5
20-03-19,Abruzzo,1.01-5
20-03-22,Abruzzo,1.01-5
20-03-25,Abruzzo,1.01-5
20-03-29,Abruzzo,1.01-5
20-04-03,Abruzzo,1.01-5
20-04-04,Abruzzo,1.01-5
20-04-05,Abruzzo,1.01-5
20-04-08,Abruzzo,1.01-5
20-04-09,Abruzzo,1.01-5
20-04-10,Abruzzo,1.01-5
20-04-11,Abruzzo,1.01-5
20-04-12,Abruzzo,1.01-5
20-04-13,Abruzzo,1.01-5
20-04-14,Abruzzo,1.01-5
20-04-15,Abruzzo,1.01-5
20-04-16,Abruzzo,1.01-5
20-04-17,Abruzzo,1.01-5
20-04-18,Abruzzo,1.01-5
20-04-20,Abruzzo,1.01-5
20-04-22,Abruzzo,1.01-5
20-04-23,Abruzzo,1.01-5
20-04-24,Abruzzo,1.01-5
20-04-27,Abruzzo,1.01-5
20-04-28,Abruzzo,1.01-5
20-04-29,Abruzzo,1.01-5
20-04-30,Abruzzo,1.01-5
20-05-04,Abruzzo,1.01-5
20-05-05,Abruzzo,1.01-5
20-05-07,Abruzzo,1.01-5
20-05-12,Abruzzo,1.01-5
20-05-14,Abruzzo,1.01-5
20-08-01,Abruzzo,1.01-5
20-08-04,Abruzzo,1.01-5
20-08-05,Abruzzo,1.01-5
20-08-12,Abruzzo,1.01-5
20-03-04,Molise,1.01-5
20-03-05,Molise,1.01-5
20-03-16,Molise,1.01-5
20-03-19,Molise,1.01-5
20-03-20,Molise,1.01-5
20-03-21,Molise,1.01-5
20-03-23,Molise,1.01-5
20-03-26,Molise,1.01-5
20-03-27,Molise,1.01-5
20-03-28,Molise,1.01-5
20-03-29,Molise,1.01-5
20-03-30,Molise,1.01-5
20-04-01,Molise,1.01-5
20-04-02,Molise,1.01-5
20-04-04,Molise,1.01-5
20-04-08,Molise,1.01-5
20-04-09,Molise,1.01-5
20-04-10,Molise,1.01-5
20-04-11,Molise,1.01-5
20-04-14,Molise,1.01-5
20-04-15,Molise,1.01-5
20-04-16,Molise,1.01-5
20-04-22,Molise,1.01-5
20-05-09,Molise,1.01-5
20-05-10,Molise,1.01-5
20-05-11,Molise,1.01-5
20-05-12,Molise,1.01-5
20-05-14,Molise,1.01-5
20-05-16,Molise,1.01-5
20-05-20,Molise,1.01-5
20-05-21,Molise,1.01-5
20-07-21,Molise,1.01-5
20-07-22,Molise,1.01-5
20-08-12,Molise,1.01-5
20-03-12,Campania,1.01-5
20-03-13,Campania,1.01-5
20-03-14,Campania,1.01-5
20-03-15,Campania,1.01-5
20-03-16,Campania,1.01-5
20-03-17,Campania,1.01-5
20-03-18,Campania,1.01-5
20-03-19,Campania,1.01-5
20-03-20,Campania,1.01-5
20-03-21,Campania,1.01-5
20-03-22,Campania,1.01-5
20-03-23,Campania,1.01-5
20-03-24,Campania,1.01-5
20-03-25,Campania,1.01-5
