somministrazioni,regione,siglaCategoria,identificativo,categoria
0,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_46151A_CSS Portoferraio_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_46151A_CSS Portoferraio_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_46151A_CSS Portoferraio_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_ND_Dip.Prevenzione PISA - ISP_16-19,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_ND_Dip.Prevenzione PISA - ISP_50-59,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_ND_Dip.Prevenzione PISA - ISP_60-69,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_ND_Dip.Prevenzione PISA - ISP_70-79,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_ND_Dip.Prevenzione PISA - ISP_80-89,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_OSS,31/12/2020_PF/BT_TOS_ND_Dip.Prevenzione PISA - ISP_90+,1 - Operatori Sanitari e Sociosanitari
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090602_Covid 19 - Nuovo Ospedale Apuane_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090602_Covid 19 - Nuovo Ospedale Apuane_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090602_Covid 19 - Nuovo Ospedale Apuane_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090602_Covid 19 - Nuovo Ospedale Apuane_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090602_Covid 19 - Nuovo Ospedale Apuane_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090602_Covid 19 - Nuovo Ospedale Apuane_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090602_Covid 19 - Nuovo Ospedale Apuane_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090602_Covid 19 - Nuovo Ospedale Apuane_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090602_Covid 19 - Nuovo Ospedale Apuane_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090604_Covid 19 - Ospedale San Luca di Lucca_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090606_COVID19 - Ospedale San Iacopo_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090606_COVID19 - Ospedale San Iacopo_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090606_COVID19 - Ospedale San Iacopo_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090606_COVID19 - Ospedale San Iacopo_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090606_COVID19 - Ospedale San Iacopo_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090606_COVID19 - Ospedale San Iacopo_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090606_COVID19 - Ospedale San Iacopo_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090606_COVID19 - Ospedale San Iacopo_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090606_COVID19 - Ospedale San Iacopo_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090608_COVID19 - Ospedale Santo Stefano_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090608_COVID19 - Ospedale Santo Stefano_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090608_COVID19 - Ospedale Santo Stefano_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090608_COVID19 - Ospedale Santo Stefano_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090608_COVID19 - Ospedale Santo Stefano_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090608_COVID19 - Ospedale Santo Stefano_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090608_COVID19 - Ospedale Santo Stefano_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090608_COVID19 - Ospedale Santo Stefano_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090608_COVID19 - Ospedale Santo Stefano_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090610_Covid 19 - Ospedale F.Lotti di Pontedera_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090610_Covid 19 - Ospedale F.Lotti di Pontedera_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090610_Covid 19 - Ospedale F.Lotti di Pontedera_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090610_Covid 19 - Ospedale F.Lotti di Pontedera_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090610_Covid 19 - Ospedale F.Lotti di Pontedera_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090610_Covid 19 - Ospedale F.Lotti di Pontedera_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090610_Covid 19 - Ospedale F.Lotti di Pontedera_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090610_Covid 19 - Ospedale F.Lotti di Pontedera_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090610_Covid 19 - Ospedale F.Lotti di Pontedera_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090613_Covid 19 - Ospedali Riuniti di Livorno_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090614_Covid 19 - Ospedale Civile di Piombino_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090621_COVID19 - Ospedale di Arezzo_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090625_COVID19 - Ospedale Amiata Castel del Piano_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090625_COVID19 - Ospedale Amiata Castel del Piano_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090625_COVID19 - Ospedale Amiata Castel del Piano_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090625_COVID19 - Ospedale Amiata Castel del Piano_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090625_COVID19 - Ospedale Amiata Castel del Piano_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090625_COVID19 - Ospedale Amiata Castel del Piano_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090625_COVID19 - Ospedale Amiata Castel del Piano_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090625_COVID19 - Ospedale Amiata Castel del Piano_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090625_COVID19 - Ospedale Amiata Castel del Piano_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090626_COVID19 - Ospedale di Grosseto_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090626_COVID19 - Ospedale di Grosseto_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090626_COVID19 - Ospedale di Grosseto_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090626_COVID19 - Ospedale di Grosseto_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090626_COVID19 - Ospedale di Grosseto_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090626_COVID19 - Ospedale di Grosseto_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090626_COVID19 - Ospedale di Grosseto_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090626_COVID19 - Ospedale di Grosseto_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090626_COVID19 - Ospedale di Grosseto_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090627_COVID19 - Ospedale Mugello_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090629_COVID19 - Ospedale SS. Maria Annunziata_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090638_COVID19 - Ospedale di Campostaggia Poggibonsi_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090639_COVID19 - Ospedale di Nottola Montepulciano_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090639_COVID19 - Ospedale di Nottola Montepulciano_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090639_COVID19 - Ospedale di Nottola Montepulciano_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090639_COVID19 - Ospedale di Nottola Montepulciano_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090639_COVID19 - Ospedale di Nottola Montepulciano_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090639_COVID19 - Ospedale di Nottola Montepulciano_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090639_COVID19 - Ospedale di Nottola Montepulciano_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090639_COVID19 - Ospedale di Nottola Montepulciano_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090639_COVID19 - Ospedale di Nottola Montepulciano_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090640_Covid 19 - Ospedale Unico Versilia_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090640_Covid 19 - Ospedale Unico Versilia_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090640_Covid 19 - Ospedale Unico Versilia_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090640_Covid 19 - Ospedale Unico Versilia_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090640_Covid 19 - Ospedale Unico Versilia_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090640_Covid 19 - Ospedale Unico Versilia_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090640_Covid 19 - Ospedale Unico Versilia_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090640_Covid 19 - Ospedale Unico Versilia_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090640_Covid 19 - Ospedale Unico Versilia_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090641_COVID19 - Ospedale La Gruccia Montevarchi_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090901_COVID19 - AOU Pisana_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090901_COVID19 - AOU Pisana_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090901_COVID19 - AOU Pisana_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090901_COVID19 - AOU Pisana_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090901_COVID19 - AOU Pisana_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090901_COVID19 - AOU Pisana_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090901_COVID19 - AOU Pisana_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090901_COVID19 - AOU Pisana_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090902_COVID19 - AOU Senese_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090902_COVID19 - AOU Senese_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090902_COVID19 - AOU Senese_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090902_COVID19 - AOU Senese_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090902_COVID19 - AOU Senese_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090902_COVID19 - AOU Senese_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090902_COVID19 - AOU Senese_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090902_COVID19 - AOU Senese_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090902_COVID19 - AOU Senese_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090903_COVID19 - AOU Careggi_16-19,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090903_COVID19 - AOU Careggi_20-29,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090903_COVID19 - AOU Careggi_30-39,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090903_COVID19 - AOU Careggi_40-49,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090903_COVID19 - AOU Careggi_50-59,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090903_COVID19 - AOU Careggi_60-69,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090903_COVID19 - AOU Careggi_70-79,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090903_COVID19 - AOU Careggi_80-89,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090903_COVID19 - AOU Careggi_90+,2 - Personale non Sanitario
0,Toscana,TML_CAT_PERSONALE,01/01/2021_PF/BT_TOS_090904_COVID19 - Ospedale AOU Meyer_16-19,2 - Personale non Sanitario
