iss_date,SESSO,AGE_GROUP,STATO_CLINICO,CASI
26/03/2021,M,70-79,ASINTOMATICO,14486
26/03/2021,M,70-79,CRITICO,1097
26/03/2021,M,70-79,LIEVE,5904
26/03/2021,M,70-79,PAUCI-SINTOMATICO,4244
26/03/2021,M,70-79,SEVERO,4220
26/03/2021,M,80-89,ASINTOMATICO,7577
26/03/2021,M,80-89,CRITICO,238
26/03/2021,M,80-89,LIEVE,3042
26/03/2021,M,80-89,PAUCI-SINTOMATICO,1909
26/03/2021,M,80-89,SEVERO,3301
26/03/2021,M,>90,ASINTOMATICO,1441
26/03/2021,M,>90,CRITICO,27
26/03/2021,M,>90,LIEVE,482
26/03/2021,M,>90,PAUCI-SINTOMATICO,310
26/03/2021,M,>90,SEVERO,564
26/03/2021,M,Non noto,ASINTOMATICO,18
26/03/2021,M,Non noto,LIEVE,<5
26/03/2021,M,Non noto,PAUCI-SINTOMATICO,<5
27/03/2021,F,0-9,ASINTOMATICO,14376
27/03/2021,F,0-9,CRITICO,<5
27/03/2021,F,0-9,LIEVE,3124
27/03/2021,F,0-9,PAUCI-SINTOMATICO,2567
27/03/2021,F,0-9,SEVERO,86
27/03/2021,F,10-19,ASINTOMATICO,22865
27/03/2021,F,10-19,CRITICO,<5
27/03/2021,F,10-19,LIEVE,6315
27/03/2021,F,10-19,PAUCI-SINTOMATICO,5757
27/03/2021,F,10-19,SEVERO,99
27/03/2021,F,20-29,ASINTOMATICO,25790
27/03/2021,F,20-29,CRITICO,19
27/03/2021,F,20-29,LIEVE,8200
27/03/2021,F,20-29,PAUCI-SINTOMATICO,7454
27/03/2021,F,20-29,SEVERO,299
27/03/2021,F,30-39,ASINTOMATICO,26769
27/03/2021,F,30-39,CRITICO,54
27/03/2021,F,30-39,LIEVE,9854
27/03/2021,F,30-39,PAUCI-SINTOMATICO,8776
27/03/2021,F,30-39,SEVERO,615
27/03/2021,F,40-49,ASINTOMATICO,33282
27/03/2021,F,40-49,CRITICO,89
27/03/2021,F,40-49,LIEVE,13689
27/03/2021,F,40-49,PAUCI-SINTOMATICO,11792
27/03/2021,F,40-49,SEVERO,852
27/03/2021,F,50-59,ASINTOMATICO,34866
27/03/2021,F,50-59,CRITICO,231
27/03/2021,F,50-59,LIEVE,14104
27/03/2021,F,50-59,PAUCI-SINTOMATICO,12095
27/03/2021,F,50-59,SEVERO,1685
27/03/2021,F,60-69,ASINTOMATICO,21993
27/03/2021,F,60-69,CRITICO,453
27/03/2021,F,60-69,LIEVE,8661
27/03/2021,F,60-69,PAUCI-SINTOMATICO,7480
27/03/2021,F,60-69,SEVERO,2239
27/03/2021,F,70-79,ASINTOMATICO,15612
27/03/2021,F,70-79,CRITICO,473
27/03/2021,F,70-79,LIEVE,6211
27/03/2021,F,70-79,PAUCI-SINTOMATICO,5004
27/03/2021,F,70-79,SEVERO,3145
27/03/2021,F,80-89,ASINTOMATICO,12272
27/03/2021,F,80-89,CRITICO,193
27/03/2021,F,80-89,LIEVE,4019
27/03/2021,F,80-89,PAUCI-SINTOMATICO,3085
27/03/2021,F,80-89,SEVERO,3527
27/03/2021,F,>90,ASINTOMATICO,4591
27/03/2021,F,>90,CRITICO,35
27/03/2021,F,>90,LIEVE,1197
27/03/2021,F,>90,PAUCI-SINTOMATICO,890
27/03/2021,F,>90,SEVERO,1063
27/03/2021,F,Non noto,ASINTOMATICO,23
27/03/2021,F,Non noto,CRITICO,<5
27/03/2021,F,Non noto,PAUCI-SINTOMATICO,<5
27/03/2021,F,Non noto,SEVERO,<5
27/03/2021,M,0-9,ASINTOMATICO,15530
27/03/2021,M,0-9,CRITICO,5
27/03/2021,M,0-9,LIEVE,3422
27/03/2021,M,0-9,PAUCI-SINTOMATICO,2639
27/03/2021,M,0-9,SEVERO,100
27/03/2021,M,10-19,ASINTOMATICO,25373
27/03/2021,M,10-19,CRITICO,12
27/03/2021,M,10-19,LIEVE,6637
27/03/2021,M,10-19,PAUCI-SINTOMATICO,5448
27/03/2021,M,10-19,SEVERO,119
27/03/2021,M,20-29,ASINTOMATICO,27346
27/03/2021,M,20-29,CRITICO,23
27/03/2021,M,20-29,LIEVE,8665
27/03/2021,M,20-29,PAUCI-SINTOMATICO,7428
27/03/2021,M,20-29,SEVERO,268
27/03/2021,M,30-39,ASINTOMATICO,26884
27/03/2021,M,30-39,CRITICO,67
27/03/2021,M,30-39,LIEVE,9321
27/03/2021,M,30-39,PAUCI-SINTOMATICO,7811
27/03/2021,M,30-39,SEVERO,619
27/03/2021,M,40-49,ASINTOMATICO,32275
27/03/2021,M,40-49,CRITICO,266
27/03/2021,M,40-49,LIEVE,12623
27/03/2021,M,40-49,PAUCI-SINTOMATICO,10307
27/03/2021,M,40-49,SEVERO,1517
27/03/2021,M,50-59,ASINTOMATICO,34971
27/03/2021,M,50-59,CRITICO,673
27/03/2021,M,50-59,LIEVE,13935
27/03/2021,M,50-59,PAUCI-SINTOMATICO,11214
27/03/2021,M,50-59,SEVERO,3212
27/03/2021,M,60-69,ASINTOMATICO,23250
27/03/2021,M,60-69,CRITICO,1090
27/03/2021,M,60-69,LIEVE,8664
27/03/2021,M,60-69,PAUCI-SINTOMATICO,6931
27/03/2021,M,60-69,SEVERO,3689
27/03/2021,M,70-79,ASINTOMATICO,14635
27/03/2021,M,70-79,CRITICO,1108
27/03/2021,M,70-79,LIEVE,5938
27/03/2021,M,70-79,PAUCI-SINTOMATICO,4260
27/03/2021,M,70-79,SEVERO,4246
27/03/2021,M,80-89,ASINTOMATICO,7617
27/03/2021,M,80-89,CRITICO,242
27/03/2021,M,80-89,LIEVE,3064
27/03/2021,M,80-89,PAUCI-SINTOMATICO,1934
27/03/2021,M,80-89,SEVERO,3310
27/03/2021,M,>90,ASINTOMATICO,1441
27/03/2021,M,>90,CRITICO,29
27/03/2021,M,>90,LIEVE,480
27/03/2021,M,>90,PAUCI-SINTOMATICO,306
27/03/2021,M,>90,SEVERO,577
27/03/2021,M,Non noto,ASINTOMATICO,18
27/03/2021,M,Non noto,LIEVE,<5
27/03/2021,M,Non noto,PAUCI-SINTOMATICO,<5
28/03/2021,F,0-9,ASINTOMATICO,14332
28/03/2021,F,0-9,CRITICO,<5
28/03/2021,F,0-9,LIEVE,3092
28/03/2021,F,0-9,PAUCI-SINTOMATICO,2534
28/03/2021,F,0-9,SEVERO,84
28/03/2021,F,10-19,ASINTOMATICO,22821
28/03/2021,F,10-19,CRITICO,<5
28/03/2021,F,10-19,LIEVE,6315
28/03/2021,F,10-19,PAUCI-SINTOMATICO,5664
28/03/2021,F,10-19,SEVERO,101
28/03/2021,F,20-29,ASINTOMATICO,25828
28/03/2021,F,20-29,CRITICO,18
28/03/2021,F,20-29,LIEVE,8231
28/03/2021,F,20-29,PAUCI-SINTOMATICO,7336
28/03/2021,F,20-29,SEVERO,295
28/03/2021,F,30-39,ASINTOMATICO,26793
28/03/2021,F,30-39,CRITICO,56
28/03/2021,F,30-39,LIEVE,9881
28/03/2021,F,30-39,PAUCI-SINTOMATICO,8638
28/03/2021,F,30-39,SEVERO,603
28/03/2021,F,40-49,ASINTOMATICO,33272
28/03/2021,F,40-49,CRITICO,92
28/03/2021,F,40-49,LIEVE,13696
28/03/2021,F,40-49,PAUCI-SINTOMATICO,11604
28/03/2021,F,40-49,SEVERO,835
28/03/2021,F,50-59,ASINTOMATICO,34898
28/03/2021,F,50-59,CRITICO,244
28/03/2021,F,50-59,LIEVE,14191
28/03/2021,F,50-59,PAUCI-SINTOMATICO,11946
28/03/2021,F,50-59,SEVERO,1670
28/03/2021,F,60-69,ASINTOMATICO,22074
28/03/2021,F,60-69,CRITICO,462
28/03/2021,F,60-69,LIEVE,8681
28/03/2021,F,60-69,PAUCI-SINTOMATICO,7396
28/03/2021,F,60-69,SEVERO,2240
28/03/2021,F,70-79,ASINTOMATICO,15690
28/03/2021,F,70-79,CRITICO,475
28/03/2021,F,70-79,LIEVE,6275
28/03/2021,F,70-79,PAUCI-SINTOMATICO,4944
28/03/2021,F,70-79,SEVERO,3145
28/03/2021,F,80-89,ASINTOMATICO,12427
28/03/2021,F,80-89,CRITICO,194
28/03/2021,F,80-89,LIEVE,4055
28/03/2021,F,80-89,PAUCI-SINTOMATICO,3056
28/03/2021,F,80-89,SEVERO,3510
28/03/2021,F,>90,ASINTOMATICO,4592
28/03/2021,F,>90,CRITICO,35
28/03/2021,F,>90,LIEVE,1228
28/03/2021,F,>90,PAUCI-SINTOMATICO,881
28/03/2021,F,>90,SEVERO,1065
28/03/2021,F,Non noto,ASINTOMATICO,23
28/03/2021,F,Non noto,CRITICO,<5
28/03/2021,F,Non noto,PAUCI-SINTOMATICO,<5
28/03/2021,F,Non noto,SEVERO,<5
28/03/2021,M,0-9,ASINTOMATICO,15480
28/03/2021,M,0-9,CRITICO,5
28/03/2021,M,0-9,LIEVE,3379
28/03/2021,M,0-9,PAUCI-SINTOMATICO,2597
28/03/2021,M,0-9,SEVERO,95
28/03/2021,M,10-19,ASINTOMATICO,25268
28/03/2021,M,10-19,CRITICO,12
28/03/2021,M,10-19,LIEVE,6588
28/03/2021,M,10-19,PAUCI-SINTOMATICO,5371
28/03/2021,M,10-19,SEVERO,120
28/03/2021,M,20-29,ASINTOMATICO,27353
28/03/2021,M,20-29,CRITICO,24
28/03/2021,M,20-29,LIEVE,8686
28/03/2021,M,20-29,PAUCI-SINTOMATICO,7319
28/03/2021,M,20-29,SEVERO,269
28/03/2021,M,30-39,ASINTOMATICO,26849
28/03/2021,M,30-39,CRITICO,63
28/03/2021,M,30-39,LIEVE,9314
28/03/2021,M,30-39,PAUCI-SINTOMATICO,7677
28/03/2021,M,30-39,SEVERO,612
28/03/2021,M,40-49,ASINTOMATICO,32380
28/03/2021,M,40-49,CRITICO,273
28/03/2021,M,40-49,LIEVE,12653
28/03/2021,M,40-49,PAUCI-SINTOMATICO,10099
28/03/2021,M,40-49,SEVERO,1509
28/03/2021,M,50-59,ASINTOMATICO,35102
28/03/2021,M,50-59,CRITICO,675
28/03/2021,M,50-59,LIEVE,13934
28/03/2021,M,50-59,PAUCI-SINTOMATICO,11019
28/03/2021,M,50-59,SEVERO,3222
28/03/2021,M,60-69,ASINTOMATICO,23365
28/03/2021,M,60-69,CRITICO,1107
28/03/2021,M,60-69,LIEVE,8694
28/03/2021,M,60-69,PAUCI-SINTOMATICO,6833
28/03/2021,M,60-69,SEVERO,3673
28/03/2021,M,70-79,ASINTOMATICO,14727
28/03/2021,M,70-79,CRITICO,1128
28/03/2021,M,70-79,LIEVE,5965
28/03/2021,M,70-79,PAUCI-SINTOMATICO,4238
28/03/2021,M,70-79,SEVERO,4261
28/03/2021,M,80-89,ASINTOMATICO,7686
28/03/2021,M,80-89,CRITICO,247
28/03/2021,M,80-89,LIEVE,3056
28/03/2021,M,80-89,PAUCI-SINTOMATICO,1920
28/03/2021,M,80-89,SEVERO,3339
28/03/2021,M,>90,ASINTOMATICO,1448
28/03/2021,M,>90,CRITICO,30
28/03/2021,M,>90,LIEVE,500
28/03/2021,M,>90,PAUCI-SINTOMATICO,302
28/03/2021,M,>90,SEVERO,581
28/03/2021,M,Non noto,ASINTOMATICO,18
28/03/2021,M,Non noto,LIEVE,<5
28/03/2021,M,Non noto,PAUCI-SINTOMATICO,<5
29/03/2021,F,0-9,ASINTOMATICO,14279
29/03/2021,F,0-9,CRITICO,<5
29/03/2021,F,0-9,LIEVE,3118
29/03/2021,F,0-9,PAUCI-SINTOMATICO,2490
29/03/2021,F,0-9,SEVERO,81
29/03/2021,F,10-19,ASINTOMATICO,22601
29/03/2021,F,10-19,CRITICO,<5
29/03/2021,F,10-19,LIEVE,6334
29/03/2021,F,10-19,PAUCI-SINTOMATICO,5544
29/03/2021,F,10-19,SEVERO,92
29/03/2021,F,20-29,ASINTOMATICO,25737
29/03/2021,F,20-29,CRITICO,16
29/03/2021,F,20-29,LIEVE,8262
29/03/2021,F,20-29,PAUCI-SINTOMATICO,7152
29/03/2021,F,20-29,SEVERO,288
29/03/2021,F,30-39,ASINTOMATICO,26605
29/03/2021,F,30-39,CRITICO,53
29/03/2021,F,30-39,LIEVE,9965
29/03/2021,F,30-39,PAUCI-SINTOMATICO,8352
29/03/2021,F,30-39,SEVERO,589
29/03/2021,F,40-49,ASINTOMATICO,32960
29/03/2021,F,40-49,CRITICO,87
29/03/2021,F,40-49,LIEVE,13754
29/03/2021,F,40-49,PAUCI-SINTOMATICO,11249
29/03/2021,F,40-49,SEVERO,823
29/03/2021,F,50-59,ASINTOMATICO,34684
29/03/2021,F,50-59,CRITICO,254
29/03/2021,F,50-59,LIEVE,14291
29/03/2021,F,50-59,PAUCI-SINTOMATICO,11590
29/03/2021,F,50-59,SEVERO,1634
29/03/2021,F,60-69,ASINTOMATICO,21991
29/03/2021,F,60-69,CRITICO,449
29/03/2021,F,60-69,LIEVE,8717
29/03/2021,F,60-69,PAUCI-SINTOMATICO,7253
29/03/2021,F,60-69,SEVERO,2189
29/03/2021,F,70-79,ASINTOMATICO,15687
29/03/2021,F,70-79,CRITICO,464
29/03/2021,F,70-79,LIEVE,6357
29/03/2021,F,70-79,PAUCI-SINTOMATICO,4842
29/03/2021,F,70-79,SEVERO,3116
29/03/2021,F,80-89,ASINTOMATICO,12304
29/03/2021,F,80-89,CRITICO,189
29/03/2021,F,80-89,LIEVE,4058
29/03/2021,F,80-89,PAUCI-SINTOMATICO,3020
29/03/2021,F,80-89,SEVERO,3489
29/03/2021,F,>90,ASINTOMATICO,4527
29/03/2021,F,>90,CRITICO,32
29/03/2021,F,>90,LIEVE,1215
29/03/2021,F,>90,PAUCI-SINTOMATICO,870
29/03/2021,F,>90,SEVERO,1060
29/03/2021,F,Non noto,ASINTOMATICO,23
29/03/2021,F,Non noto,CRITICO,<5
29/03/2021,F,Non noto,PAUCI-SINTOMATICO,<5
29/03/2021,F,Non noto,SEVERO,<5
29/03/2021,M,0-9,ASINTOMATICO,15373
29/03/2021,M,0-9,CRITICO,<5
29/03/2021,M,0-9,LIEVE,3390
29/03/2021,M,0-9,PAUCI-SINTOMATICO,2550
29/03/2021,M,0-9,SEVERO,93
29/03/2021,M,10-19,ASINTOMATICO,24964
29/03/2021,M,10-19,CRITICO,11
29/03/2021,M,10-19,LIEVE,6614
29/03/2021,M,10-19,PAUCI-SINTOMATICO,5262
29/03/2021,M,10-19,SEVERO,120
29/03/2021,M,20-29,ASINTOMATICO,27301
29/03/2021,M,20-29,CRITICO,28
29/03/2021,M,20-29,LIEVE,8739
29/03/2021,M,20-29,PAUCI-SINTOMATICO,7098
29/03/2021,M,20-29,SEVERO,269
29/03/2021,M,30-39,ASINTOMATICO,26694
29/03/2021,M,30-39,CRITICO,60
29/03/2021,M,30-39,LIEVE,9326
29/03/2021,M,30-39,PAUCI-SINTOMATICO,7437
29/03/2021,M,30-39,SEVERO,608
29/03/2021,M,40-49,ASINTOMATICO,32069
29/03/2021,M,40-49,CRITICO,261
29/03/2021,M,40-49,LIEVE,12730
29/03/2021,M,40-49,PAUCI-SINTOMATICO,9784
29/03/2021,M,40-49,SEVERO,1490
29/03/2021,M,50-59,ASINTOMATICO,34894
29/03/2021,M,50-59,CRITICO,666
29/03/2021,M,50-59,LIEVE,13964
29/03/2021,M,50-59,PAUCI-SINTOMATICO,10743
29/03/2021,M,50-59,SEVERO,3190
29/03/2021,M,60-69,ASINTOMATICO,23239
29/03/2021,M,60-69,CRITICO,1102
29/03/2021,M,60-69,LIEVE,8763
29/03/2021,M,60-69,PAUCI-SINTOMATICO,6674
29/03/2021,M,60-69,SEVERO,3639
29/03/2021,M,70-79,ASINTOMATICO,14644
29/03/2021,M,70-79,CRITICO,1115
29/03/2021,M,70-79,LIEVE,5996
29/03/2021,M,70-79,PAUCI-SINTOMATICO,4162
29/03/2021,M,70-79,SEVERO,4199
29/03/2021,M,80-89,ASINTOMATICO,7634
29/03/2021,M,80-89,CRITICO,250
29/03/2021,M,80-89,LIEVE,3069
29/03/2021,M,80-89,PAUCI-SINTOMATICO,1908
29/03/2021,M,80-89,SEVERO,3283
29/03/2021,M,>90,ASINTOMATICO,1448
29/03/2021,M,>90,CRITICO,31
29/03/2021,M,>90,LIEVE,503
29/03/2021,M,>90,PAUCI-SINTOMATICO,299
29/03/2021,M,>90,SEVERO,586
29/03/2021,M,Non noto,ASINTOMATICO,18
29/03/2021,M,Non noto,LIEVE,<5
29/03/2021,M,Non noto,PAUCI-SINTOMATICO,<5
31/03/2021,F,0-9,ASINTOMATICO,14412
31/03/2021,F,0-9,CRITICO,<5
31/03/2021,F,0-9,LIEVE,3223
31/03/2021,F,0-9,PAUCI-SINTOMATICO,2553
31/03/2021,F,0-9,SEVERO,72
31/03/2021,F,10-19,ASINTOMATICO,22926
31/03/2021,F,10-19,CRITICO,<5
31/03/2021,F,10-19,LIEVE,6549
31/03/2021,F,10-19,PAUCI-SINTOMATICO,5791
31/03/2021,F,10-19,SEVERO,97
31/03/2021,F,20-29,ASINTOMATICO,26157
31/03/2021,F,20-29,CRITICO,14
31/03/2021,F,20-29,LIEVE,8624
31/03/2021,F,20-29,PAUCI-SINTOMATICO,7525
31/03/2021,F,20-29,SEVERO,286
31/03/2021,F,30-39,ASINTOMATICO,27029
31/03/2021,F,30-39,CRITICO,58
31/03/2021,F,30-39,LIEVE,10292
31/03/2021,F,30-39,PAUCI-SINTOMATICO,8736
31/03/2021,F,30-39,SEVERO,580
31/03/2021,F,40-49,ASINTOMATICO,33470
31/03/2021,F,40-49,CRITICO,97
31/03/2021,F,40-49,LIEVE,14364
31/03/2021,F,40-49,PAUCI-SINTOMATICO,11759
31/03/2021,F,40-49,SEVERO,850
31/03/2021,F,50-59,ASINTOMATICO,35172
31/03/2021,F,50-59,CRITICO,264
31/03/2021,F,50-59,LIEVE,14925
31/03/2021,F,50-59,PAUCI-SINTOMATICO,12275
31/03/2021,F,50-59,SEVERO,1674
31/03/2021,F,60-69,ASINTOMATICO,22233
31/03/2021,F,60-69,CRITICO,468
31/03/2021,F,60-69,LIEVE,9214
31/03/2021,F,60-69,PAUCI-SINTOMATICO,7626
31/03/2021,F,60-69,SEVERO,2272
31/03/2021,F,70-79,ASINTOMATICO,16008
31/03/2021,F,70-79,CRITICO,494
31/03/2021,F,70-79,LIEVE,6700
31/03/2021,F,70-79,PAUCI-SINTOMATICO,5127
31/03/2021,F,70-79,SEVERO,3222
31/03/2021,F,80-89,ASINTOMATICO,12438
31/03/2021,F,80-89,CRITICO,194
31/03/2021,F,80-89,LIEVE,4270
31/03/2021,F,80-89,PAUCI-SINTOMATICO,3168
31/03/2021,F,80-89,SEVERO,3596
31/03/2021,F,>90,ASINTOMATICO,4571
31/03/2021,F,>90,CRITICO,33
31/03/2021,F,>90,LIEVE,1291
31/03/2021,F,>90,PAUCI-SINTOMATICO,916
31/03/2021,F,>90,SEVERO,1074
31/03/2021,F,Non noto,ASINTOMATICO,23
31/03/2021,F,Non noto,CRITICO,<5
31/03/2021,F,Non noto,PAUCI-SINTOMATICO,<5
31/03/2021,F,Non noto,SEVERO,<5
31/03/2021,M,0-9,ASINTOMATICO,15531
31/03/2021,M,0-9,CRITICO,6
31/03/2021,M,0-9,LIEVE,3434
31/03/2021,M,0-9,PAUCI-SINTOMATICO,2605
31/03/2021,M,0-9,SEVERO,94
31/03/2021,M,10-19,ASINTOMATICO,25366
31/03/2021,M,10-19,CRITICO,11
31/03/2021,M,10-19,LIEVE,6837
31/03/2021,M,10-19,PAUCI-SINTOMATICO,5489
31/03/2021,M,10-19,SEVERO,124
31/03/2021,M,20-29,ASINTOMATICO,27782
31/03/2021,M,20-29,CRITICO,31
31/03/2021,M,20-29,LIEVE,9162
31/03/2021,M,20-29,PAUCI-SINTOMATICO,7462
31/03/2021,M,20-29,SEVERO,277
31/03/2021,M,30-39,ASINTOMATICO,27097
31/03/2021,M,30-39,CRITICO,68
31/03/2021,M,30-39,LIEVE,9753
31/03/2021,M,30-39,PAUCI-SINTOMATICO,7859
31/03/2021,M,30-39,SEVERO,613
31/03/2021,M,40-49,ASINTOMATICO,32672
31/03/2021,M,40-49,CRITICO,277
31/03/2021,M,40-49,LIEVE,13286
31/03/2021,M,40-49,PAUCI-SINTOMATICO,10241
31/03/2021,M,40-49,SEVERO,1575
31/03/2021,M,50-59,ASINTOMATICO,35394
31/03/2021,M,50-59,CRITICO,690
31/03/2021,M,50-59,LIEVE,14635
31/03/2021,M,50-59,PAUCI-SINTOMATICO,11319
31/03/2021,M,50-59,SEVERO,3250
31/03/2021,M,60-69,ASINTOMATICO,23554
31/03/2021,M,60-69,CRITICO,1142
31/03/2021,M,60-69,LIEVE,9183
31/03/2021,M,60-69,PAUCI-SINTOMATICO,6997
31/03/2021,M,60-69,SEVERO,3692
31/03/2021,M,70-79,ASINTOMATICO,14854
31/03/2021,M,70-79,CRITICO,1127
31/03/2021,M,70-79,LIEVE,6317
31/03/2021,M,70-79,PAUCI-SINTOMATICO,4433
31/03/2021,M,70-79,SEVERO,4269
31/03/2021,M,80-89,ASINTOMATICO,7737
31/03/2021,M,80-89,CRITICO,245
31/03/2021,M,80-89,LIEVE,3163
31/03/2021,M,80-89,PAUCI-SINTOMATICO,1977
31/03/2021,M,80-89,SEVERO,3386
31/03/2021,M,>90,ASINTOMATICO,1442
31/03/2021,M,>90,CRITICO,32
31/03/2021,M,>90,LIEVE,505
31/03/2021,M,>90,PAUCI-SINTOMATICO,320
31/03/2021,M,>90,SEVERO,590
31/03/2021,M,Non noto,ASINTOMATICO,17
31/03/2021,M,Non noto,LIEVE,<5
31/03/2021,M,Non noto,PAUCI-SINTOMATICO,<5
01/04/2021,F,0-9,ASINTOMATICO,14354
01/04/2021,F,0-9,CRITICO,<5
01/04/2021,F,0-9,LIEVE,3221
01/04/2021,F,0-9,PAUCI-SINTOMATICO,2544
01/04/2021,F,0-9,SEVERO,75
01/04/2021,F,10-19,ASINTOMATICO,22797
01/04/2021,F,10-19,CRITICO,<5
01/04/2021,F,10-19,LIEVE,6530
01/04/2021,F,10-19,PAUCI-SINTOMATICO,5729
01/04/2021,F,10-19,SEVERO,98
01/04/2021,F,20-29,ASINTOMATICO,26101
01/04/2021,F,20-29,CRITICO,13
01/04/2021,F,20-29,LIEVE,8599
01/04/2021,F,20-29,PAUCI-SINTOMATICO,7517
01/04/2021,F,20-29,SEVERO,287
01/04/2021,F,30-39,ASINTOMATICO,27002
01/04/2021,F,30-39,CRITICO,58
01/04/2021,F,30-39,LIEVE,10263
01/04/2021,F,30-39,PAUCI-SINTOMATICO,8671
01/04/2021,F,30-39,SEVERO,588
01/04/2021,F,40-49,ASINTOMATICO,33404
01/04/2021,F,40-49,CRITICO,94
01/04/2021,F,40-49,LIEVE,14319
01/04/2021,F,40-49,PAUCI-SINTOMATICO,11714
01/04/2021,F,40-49,SEVERO,859
01/04/2021,F,50-59,ASINTOMATICO,35155
01/04/2021,F,50-59,CRITICO,266
01/04/2021,F,50-59,LIEVE,14898
01/04/2021,F,50-59,PAUCI-SINTOMATICO,12248
01/04/2021,F,50-59,SEVERO,1687
01/04/2021,F,60-69,ASINTOMATICO,22198
01/04/2021,F,60-69,CRITICO,472
01/04/2021,F,60-69,LIEVE,9182
01/04/2021,F,60-69,PAUCI-SINTOMATICO,7640
01/04/2021,F,60-69,SEVERO,2273
01/04/2021,F,70-79,ASINTOMATICO,15980
01/04/2021,F,70-79,CRITICO,488
01/04/2021,F,70-79,LIEVE,6678
01/04/2021,F,70-79,PAUCI-SINTOMATICO,5106
01/04/2021,F,70-79,SEVERO,3257
01/04/2021,F,80-89,ASINTOMATICO,12428
01/04/2021,F,80-89,CRITICO,183
01/04/2021,F,80-89,LIEVE,4275
01/04/2021,F,80-89,PAUCI-SINTOMATICO,3171
01/04/2021,F,80-89,SEVERO,3635
01/04/2021,F,>90,ASINTOMATICO,4553
01/04/2021,F,>90,CRITICO,34
01/04/2021,F,>90,LIEVE,1301
01/04/2021,F,>90,PAUCI-SINTOMATICO,919
01/04/2021,F,>90,SEVERO,1079
01/04/2021,F,Non noto,ASINTOMATICO,23
01/04/2021,F,Non noto,CRITICO,<5
01/04/2021,F,Non noto,PAUCI-SINTOMATICO,<5
01/04/2021,F,Non noto,SEVERO,<5
01/04/2021,M,0-9,ASINTOMATICO,15460
01/04/2021,M,0-9,CRITICO,6
01/04/2021,M,0-9,LIEVE,3412
01/04/2021,M,0-9,PAUCI-SINTOMATICO,2607
01/04/2021,M,0-9,SEVERO,91
01/04/2021,M,10-19,ASINTOMATICO,25240
01/04/2021,M,10-19,CRITICO,11
01/04/2021,M,10-19,LIEVE,6795
01/04/2021,M,10-19,PAUCI-SINTOMATICO,5444
01/04/2021,M,10-19,SEVERO,125
01/04/2021,M,20-29,ASINTOMATICO,27781
01/04/2021,M,20-29,CRITICO,30
01/04/2021,M,20-29,LIEVE,9159
01/04/2021,M,20-29,PAUCI-SINTOMATICO,7456
01/04/2021,M,20-29,SEVERO,285
01/04/2021,M,30-39,ASINTOMATICO,27051
01/04/2021,M,30-39,CRITICO,65
01/04/2021,M,30-39,LIEVE,9742
01/04/2021,M,30-39,PAUCI-SINTOMATICO,7809
01/04/2021,M,30-39,SEVERO,614
01/04/2021,M,40-49,ASINTOMATICO,32612
01/04/2021,M,40-49,CRITICO,278
01/04/2021,M,40-49,LIEVE,13255
01/04/2021,M,40-49,PAUCI-SINTOMATICO,10197
01/04/2021,M,40-49,SEVERO,1599
01/04/2021,M,50-59,ASINTOMATICO,35368
01/04/2021,M,50-59,CRITICO,700
01/04/2021,M,50-59,LIEVE,14606
01/04/2021,M,50-59,PAUCI-SINTOMATICO,11315
01/04/2021,M,50-59,SEVERO,3247
01/04/2021,M,60-69,ASINTOMATICO,23500
01/04/2021,M,60-69,CRITICO,1149
01/04/2021,M,60-69,LIEVE,9149
01/04/2021,M,60-69,PAUCI-SINTOMATICO,7011
01/04/2021,M,60-69,SEVERO,3716
01/04/2021,M,70-79,ASINTOMATICO,14825
01/04/2021,M,70-79,CRITICO,1112
01/04/2021,M,70-79,LIEVE,6281
01/04/2021,M,70-79,PAUCI-SINTOMATICO,4410
01/04/2021,M,70-79,SEVERO,4298
01/04/2021,M,80-89,ASINTOMATICO,7742
01/04/2021,M,80-89,CRITICO,242
01/04/2021,M,80-89,LIEVE,3139
01/04/2021,M,80-89,PAUCI-SINTOMATICO,1997
01/04/2021,M,80-89,SEVERO,3392
01/04/2021,M,>90,ASINTOMATICO,1442
01/04/2021,M,>90,CRITICO,31
01/04/2021,M,>90,LIEVE,509
01/04/2021,M,>90,PAUCI-SINTOMATICO,324
01/04/2021,M,>90,SEVERO,594
01/04/2021,M,Non noto,ASINTOMATICO,17
01/04/2021,M,Non noto,LIEVE,<5
01/04/2021,M,Non noto,PAUCI-SINTOMATICO,<5
02/04/2021,F,0-9,ASINTOMATICO,14517
02/04/2021,F,0-9,CRITICO,<5
02/04/2021,F,0-9,LIEVE,3231
02/04/2021,F,0-9,PAUCI-SINTOMATICO,2559
02/04/2021,F,0-9,SEVERO,79
02/04/2021,F,10-19,ASINTOMATICO,23113
02/04/2021,F,10-19,CRITICO,<5
02/04/2021,F,10-19,LIEVE,6522
02/04/2021,F,10-19,PAUCI-SINTOMATICO,5808
02/04/2021,F,10-19,SEVERO,94
02/04/2021,F,20-29,ASINTOMATICO,26464
02/04/2021,F,20-29,CRITICO,12
02/04/2021,F,20-29,LIEVE,8625
02/04/2021,F,20-29,PAUCI-SINTOMATICO,7637
02/04/2021,F,20-29,SEVERO,295
02/04/2021,F,30-39,ASINTOMATICO,27452
02/04/2021,F,30-39,CRITICO,60
02/04/2021,F,30-39,LIEVE,10267
02/04/2021,F,30-39,PAUCI-SINTOMATICO,8785
02/04/2021,F,30-39,SEVERO,597
